"","10090","9606","10090_ID","9606_ID"
"10403","Tyw3","TYW3",209584,127253
"10404","Zfp235","ZNF235",56525,9310
"10405","Frat2","FRAT2",212398,23401
"10406","Ankrd34c","ANKRD34C",330998,390616
"10407","A430005L14Rik","C1orf174",97159,339448
"10408","BC029214","C9orf142",227622,286257
"10409","Fgfbp3","FGFBP3",72514,143282
"10410","Fbxo30","FBXO30",71865,84085
"10411","Cd3eap","CD3EAP",70333,10849
"10412","Tssk6","TSSK6",83984,83983
"10413","Trpt1","TRPT1",107328,83707
"10414","Gal3st3","GAL3ST3",545276,89792
"10415","Rps8","RPS8",20116,6202
"10416","Zcchc5","ZCCHC5",213436,203430
"10417","Yipf6","YIPF6",77929,286451
"10418","Champ1","CHAMP1",101994,283489
"10419","Ust","UST",338362,10090
"10420","Ppp1r2","PPP1R2",66849,5504
"10421","Ubiad1","UBIAD1",71707,29914
"10422","Wbp1l","WBP1L",226178,54838
"10423","Samd9l","SAMD9L",209086,219285
"10424","Rnf150","RNF150",330812,57484
"10425","Zc3hav1l","ZC3HAV1L",209032,92092
"10426","Fancb","FANCB",237211,2187
"10427","Hs3st3a1","HS3ST3A1",15478,9955
"10428","Lrrc49","LRRC49",102747,54839
"10429","Atg16l2","ATG16L2",73683,89849
"10430","Phf13","PHF13",230936,148479
"10431","Lix1","LIX1",66643,167410
"10432","Flrt1","FLRT1",396184,23769
"10433","Slc38a9","SLC38A9",268706,153129
"10434","Sned1","SNED1",208777,25992
"10435","Gjb1","GJB1",14618,2705
"10436","Akap10","AKAP10",56697,11216
"10437","Ccdc88b","CCDC88B",78317,283234
"10438","Trim16","TRIM16",94092,10626
"10439","Pygo2","PYGO2",68911,90780
"10440","Cdca4","CDCA4",71963,55038
"10441","Diras2","DIRAS2",68203,54769
"10442","Bri3","BRI3",55950,25798
"10443","Bex4","BEX4",406217,56271
"10444","Lonp2","LONP2",66887,83752
"10445","Gimap6","GIMAP6",231931,474344
"10446","Gpr157","GPR157",269604,80045
"10447","Usp14","USP14",59025,9097
"10448","Cxcr5","CXCR5",12145,643
"10449","Rell1","RELL1",100532,768211
"10450","Tnrc6b","TNRC6B",213988,23112
"10451","Ripply2","RIPPLY2",382089,134701
"10452","Sstr2","SSTR2",20606,6752
"10453","Tshz2","TSHZ2",228911,128553
"10454","Ankrd16","ANKRD16",320816,54522
"10455","Pcdhb16","PCDHB8",93887,56128
"10456","Npm2","NPM2",328440,10361
"10457","Trappc9","TRAPPC9",76510,83696
"10458","Marcksl1","MARCKSL1",17357,65108
"10459","Gp5","GP5",14729,2814
"10460","Stbd1","STBD1",52331,8987
"10461","Kcna1","KCNA1",16485,3736
"10462","Palm3","PALM3",74337,342979
"10463","Ino80c","INO80C",225280,125476
"10464","Fam69c","FAM69C",240479,125704
"10465","Prrg1","PRRG1",546336,5638
"10466","Gigyf2","GIGYF2",227331,26058
"10467","Hes5","HES5",15208,388585
"10468","Tmem196","TMEM196",217951,256130
"10469","Timm8a1","TIMM8A",30058,1678
"10470","Zfp473","ZNF473",243963,25888
"10471","Neurod4","NEUROD4",11923,58158
"10472","Tmem229a","TMEM229A",319832,730130
"10473","Rgmb","RGMB",68799,285704
"10474","Eno4","ENO4",226265,387712
"10475","Isg20l2","ISG20L2",229504,81875
"10476","Zbtb33","ZBTB33",56805,10009
"10477","Ldlrad3","LDLRAD3",241576,143458
"10478","Cyb5r2","CYB5R2",320635,51700
"10479","Arf1","ARF1",11840,375
"10480","Tenm4","TENM4",23966,26011
"10481","Lmod1","LMOD1",93689,25802
"10482","Taf13","TAF13",99730,6884
"10483","Rbm15","RBM15",229700,64783
"10484","Arid4a","ARID4A",238247,5926
"10485","Entpd1","ENTPD1",12495,953
"10486","Col6a3","COL6A3",12835,1293
"10487","Dmrt2","DMRT2",226049,10655
"10488","Nat8l","NAT8L",269642,339983
"10489","Nwd1","NWD1",319555,284434
"10490","Kmt2d","KMT2D",381022,8085
"10491","Selplg","SELPLG",20345,6404
"10492","Mcmbp","MCMBP",210711,79892
"10493","Tmem81","TMEM81",74626,388730
"10494","Asb8","ASB8",78541,140461
"10495","Bend7","BEND7",209645,222389
"10496","Gpr85","GPR85",64450,54329
"10497","Amigo2","AMIGO2",105827,347902
"10498","Mfap1b","MFAP1",100034361,4236
"10499","Fbxo10","FBXO10",269529,26267
"10500","Rnf149","RNF149",67702,284996
"10501","Gng7","GNG7",14708,2788
"10502","Crebrf","CREBRF",77128,153222
"10503","Bcl11b","BCL11B",58208,64919
"10504","Dip2c","DIP2C",208440,22982
"10505","Syngr2","SYNGR2",20973,9144
"10506","Zfp738","ZNF729",408068,100287226
"10507","Dleu7","DLEU7",239133,220107
"10508","Frmd6","FRMD6",319710,122786
"10509","Slitrk3","SLITRK3",386750,22865
"10510","Ankrd46","ANKRD46",68839,157567
"10511","Pskh1","PSKH1",244631,5681
"10512","Ckap2l","CKAP2L",70466,150468
"10513","Ric3","RIC3",320360,79608
"10514","Lhfp","LHFP",108927,10186
"10515","Coa7","COA7",69893,65260
"10516","Omd","OMD",27047,4958
"10517","Pdp2","PDP2",382051,57546
"10518","Fgfbp1","FGFBP1",14181,9982
"10519","F2r","F2R",14062,2149
"10520","Socs4","SOCS4",67296,122809
"10521","Scrt1","SCRT1",170729,83482
"10522","Osr1","OSR1",23967,130497
"10523","Fam171b","FAM171B",241520,165215
"10524","Gli2","GLI2",14633,2736
"10525","Zfp407","ZNF407",240476,55628
"10526","Mlf1","MLF1",17349,4291
"10527","Ranbp3l","RANBP3L",223332,202151
"10528","Nupl2","NUPL2",231042,11097
"10529","Ccdc57","CCDC57",71276,284001
"10530","Msx1","MSX1",17701,4487
"10531","Fam212b","FAM212B",109050,55924
"10532","Spata33","SPATA33",320869,124045
"10533","Mypop","MYPOP",232934,339344
"10534","Bdnf","BDNF",12064,627
"10535","Zdhhc22","ZDHHC22",238331,283576
"10536","Zbtb8b","ZBTB8B",215627,728116
"10537","Fitm2","FITM2",228859,128486
"10538","Nrip1","NRIP1",268903,8204
"10539","Tyw5","TYW5",68736,129450
"10540","Tmem136","TMEM136",235300,219902
"10541","Amica1","AMICA1",270152,120425
"10542","Phldb1","PHLDB1",102693,23187
"10543","Nhlh2","NHLH2",18072,4808
"10544","Tob2","TOB2",57259,10766
"10545","Thnsl1","THNSL1",208967,79896
"10546","Sp8","SP8",320145,221833
"10547","Tmem252","TMEM252",226040,169693
"10548","Mlec","MLEC",109154,9761
"10549","E130311K13Rik","C3orf33",329659,285315
"10550","Igf2","IGF2",16002,3481
"10551","Myof","MYOF",226101,26509
"10552","Nog","NOG",18121,9241
"10553","Rtbdn","RTBDN",234542,83546
"10554","Ctxn1","CTXN1",330695,404217
"10555","Exd1","EXD1",241624,161829
"10556","Ccdc169","CCDC169",320604,728591
"10557","Lemd3","LEMD3",380664,23592
"10558","Tpcn2","TPCN2",233979,219931
"10559","Mex3d","MEX3D",237400,399664
"10560","Ccdc6","CCDC6",76551,8030
"10561","Lurap1l","LURAP1L",52829,286343
"10562","Tprn","TPRN",97031,286262
"10563","Tbc1d12","TBC1D12",209478,23232
"10564","Fndc9","FNDC9",320116,408263
"10565","Zfp454","ZNF454",237758,285676
"10566","Klhl11","KLHL11",217194,55175
"10567","Mcat","MCAT",223722,27349
"10568","Foxo3","FOXO3",56484,2309
"10569","Tmem53","TMEM53",68777,79639
"10570","Pthlh","PTHLH",19227,5744
"10571","P2ry6","P2RY6",233571,5031
"10572","Insc","INSC",233752,387755
"10573","Dcun1d3","DCUN1D3",233805,123879
"10574","Cyb561d1","CYB561D1",72023,284613
"10575","Cep120","CEP120",225523,153241
"10576","Slc35e4","SLC35E4",103710,339665
"10577","Lonrf2","LONRF2",381338,164832
"10578","Dact2","DACT2",240025,168002
"10579","Vps37c","VPS37C",107305,55048
"10580","Slc39a9","SLC39A9",328133,55334
"10581","Vstm2a","VSTM2A",211739,222008
"10582","Slc25a47","SLC25A47",104910,283600
"10583","Arhgap30","ARHGAP30",226652,257106
"10584","Phf3","PHF3",213109,23469
"10585","Hexim1","HEXIM1",192231,10614
"10586","Cdk5r1","CDK5R1",12569,8851
"10587","Zfp710","ZNF710",209225,374655
"10588","Rimkla","RIMKLA",194237,284716
"10589","Rnf24","RNF24",51902,11237
"10590","Efna5","EFNA5",13640,1946
"10591","Fkrp","FKRP",243853,79147
"10592","Zfp689","ZNF689",71131,115509
"10593","Ccdc125","CCDC125",76041,202243
"10594","Tada3","TADA3",101206,10474
"10595","Atp13a5","ATP13A5",268878,344905
"10596","Prex2","PREX2",109294,80243
"10597","Mrgpre","MRGPRE",244238,116534
"10598","C1galt1c1","C1GALT1C1",59048,29071
"10599","Nrsn1","NRSN1",22360,140767
"10600","Elfn1","ELFN1",243312,392617
"10601","Atxn7l2","ATXN7L2",72522,127002
"10602","Ndnf","NDNF",68169,79625
"10603","Tmem121","TMEM121",69195,80757
"10604","Clec4a1","ZNF705A",269799,440077
"10605","Rapgef4","RAPGEF4",56508,11069
"10606","Armcx3","ARMCX3",71703,51566
"10607","Acap2","ACAP2",78618,23527
"10608","Zadh2","ZADH2",225791,284273
"10609","Sephs2","SEPHS2",20768,22928
"10610","Gpr137c","GPR137C",70713,283554
"10611","Ankrd34a","ANKRD34A",545554,284615
"10612","Pcdh10","PCDH10",18526,57575
"10613","Dcaf5","DCAF5",320808,8816
"10614","Ntf3","NTF3",18205,4908
"10615","Oxtr","OXTR",18430,5021
"10616","Agtr1a","AGTR1",11607,185
"10617","Fam110b","FAM110B",242297,90362
"10618","Frmd3","FRMD3",242506,257019
"10619","C5ar1","C5AR1",12273,728
"10620","Nrap","NRAP",18175,4892
"10621","Plcxd3","PLCXD3",239318,345557
"10622","Zfp518a","ZNF518A",72672,9849
"10623","Frmpd4","FRMPD4",333605,9758
"10624","Purg","PURG",75029,29942
"10625","Rgag4","RGAG4",331474,340526
"10626","Pdp1","PDP1",381511,54704
"10627","Tigd2","TIGD2",68140,166815
"10628","Lrp1b","LRP1B",94217,53353
"10629","Kcnk3","KCNK3",16527,3777
"10630","Scn3b","SCN3B",235281,55800
"10631","Mblac1","MBLAC1",330216,255374
"10632","Iba57","IBA57",216792,200205
"10633","Lix1l","LIX1L",280411,128077
"10634","Zfp219","ZNF219",69890,51222
"10635","Trappc1","TRAPPC1",245828,58485
"10636","Prmt6","PRMT6",99890,55170
"10637","Syt12","SYT12",171180,91683
"10638","Sorl1","SORL1",20660,6653
"10639","Zfp2","ZFP2",22678,80108
"10640","Smcr8","SMCR8",237782,140775
"10641","Tenm2","TENM2",23964,57451
"10642","Fam134a","FAM134A",227298,79137
"10643","Rd3","RD3",74023,343035
"10644","Dcaf7","DCAF7",71833,10238
"10645","Gemin4","GEMIN4",276919,50628
"10646","Ogfr","OGFR",72075,11054
"10647","Rarres1","RARRES1",109222,5918
"10648","Tmem241","TMEM241",338363,85019
"10649","Tmem200a","TMEM200A",77220,114801
"10650","Zfp260","ZNF260",26466,339324
"10651","Chchd10","CHCHD10",103172,400916
"10652","Upk1b","UPK1B",22268,7348
"10653","Cyp20a1","CYP20A1",77951,57404
"10654","Aff4","AFF4",93736,27125
"10655","Ctu2","CTU2",66965,348180
"10656","Tmem67","TMEM67",329795,91147
"10657","Fam58b","FAM58A",69109,92002
"10658","Pls1","PLS1",102502,5357
"10659","Dtx3l","DTX3L",209200,151636
"10660","Proser1","PROSER1",212127,80209
"10661","Htr1b","HTR1B",15551,3351
"10662","Espnl","ESPNL",227357,339768
"10663","Spty2d1","SPTY2D1",101685,144108
"10664","Rps23","RPS23",66475,6228
"10665","Cdc42ep1","CDC42EP1",104445,11135
"10666","Tmem202","TMEM202",73893,338949
"10667","Sall2","SALL2",50524,6297
"10668","Tceal1","TCEAL1",237052,9338
"10669","Tecrl","TECRL",243078,253017
"10670","Adamts16","ADAMTS16",271127,170690
"10671","Clip1","CLIP1",56430,6249
"10672","Fzd9","FZD9",14371,8326
"10673","Polr1a","POLR1A",20019,25885
"10674","Tmie","TMIE",20776,259236
"10675","Lingo1","LINGO1",235402,84894
"10676","Zfpm1","ZFPM1",22761,161882
"10677","Tsku","TSKU",244152,25987
"10678","Grm5","GRM5",108071,2915
"10679","Vsig8","VSIG8",240916,391123
"10680","Zbtb45","ZBTB45",232879,84878
"10681","Zfp644","ZNF644",52397,84146
"10682","Omg","OMG",18377,4974
"10683","Slc17a5","SLC17A5",235504,26503
"10684","Tifab","TIFAB",212937,497189
"10685","C1ql3","C1QL3",227580,389941
"10686","Gpr3","GPR3",14748,2827
"10687","Zbtb5","ZBTB5",230119,9925
"10688","Bdp1","BDP1",544971,55814
"10689","Aftph","AFTPH",216549,54812
"10690","Morn4","MORN4",226123,118812
"10691","Zbtb14","ZBTB14",22666,7541
"10692","Catsperg1","CATSPERG",320225,57828
"10693","Urgcp","URGCP",72046,55665
"10694","Orai1","ORAI1",109305,84876
"10695","Fam109b","FAM109B",338368,150368
"10696","Nckap5","NCKAP5",210356,344148
"10697","Lig4","LIG4",319583,3981
"10698","Gal3st1","GAL3ST1",53897,9514
"10699","Zfp668","ZNF668",244219,79759
"10700","Zfp646","ZNF646",233905,9726
"10701","Arhgap15","ARHGAP15",76117,55843
"10702","Rpl36al","RPL36AL",66483,6166
"10703","Zfp672","ZNF672",319475,79894
"10704","Zfp280b","ZNF280B",64453,140883
"10705","Fzd4","FZD4",14366,8322
"10706","Bag5","BAG5",70369,9529
"10707","Crh","CRH",12918,1392
"10708","Sertad2","SERTAD2",58172,9792
"10709","Armcx4","ARMCX4",100503043,100131755
"10710","Arhgap23","ARHGAP23",58996,57636
"10711","Fam161a","FAM161A",73873,84140
"10712","Zbtb12","ZBTB12",193736,221527
"10713","Suox","SUOX",211389,6821
"10714","Arl4c","ARL4C",320982,10123
"10715","Nlrc3","NLRC3",268857,197358
"10716","Fam26e","FAM26E",103511,254228
"10717","Rlf","RLF",109263,6018
"10718","Vcpkmt","VCPKMT",207965,79609
"10719","Rasd1","RASD1",19416,51655
"10720","Tmem17","TMEM17",103765,200728
"10721","Rasl11b","RASL11B",68939,65997
"10722","Slc35c1","SLC35C1",228368,55343
"10723","Glp2r","GLP2R",93896,9340
"10724","Lpar4","LPAR4",78134,2846
"10725","H2afx","H2AFX",15270,3014
"10726","Lrrc4","LRRC4",192198,64101
"10727","Pgrmc2","PGRMC2",70804,10424
"10728","Rpp38","RPP38",227522,10557
"10729","Ccdc137","CCDC137",67291,339230
"10730","Mrps16","MRPS16",66242,51021
"10731","Plekhf2","PLEKHF2",71801,79666
"10732","Glt1d1","GLT1D1",319804,144423
"10733","Ankrd55","ANKRD55",77318,79722
"10734","Ppp1r3d","PPP1R3D",228966,5509
"10735","Idnk","IDNK",75731,414328
"10736","Shisa3","SHISA3",330096,152573
"10737","Pitpnb","PITPNB",56305,23760
"10738","Amz1","AMZ1",231842,155185
"10739","Rap2c","RAP2C",72065,57826
"10740","Tmx2","TMX2",66958,51075
"10741","Ccdc158","CCDC158",320696,339965
"10742","Tdrp","TDRP",72148,157695
"10743","Klk6","KLK6",19144,5653
"10744","Zfp697","ZNF697",242109,90874
"10745","Grem2","GREM2",23893,64388
"10746","Spink8","SPINK8",78709,646424
"10747","Rspry1","RSPRY1",67610,89970
"10748","Agmo","AGMO",319660,392636
"10749","Grrp1","FAM110D",72690,79927
"10750","Opalin","OPALIN",226115,93377
"10751","Vwa3b","VWA3B",70853,200403
"10752","Sarm1","SARM1",237868,23098
"10753","Kcnk12","KCNK12",210741,56660
"10754","Slc25a44","SLC25A44",229517,9673
"10755","Ubqln2","UBQLN2",54609,29978
"10756","Mchr1","MCHR1",207911,2847
"10757","Nudt6","NUDT6",229228,11162
"10758","Lsm10","LSM10",116748,84967
"10759","Eif5a2","EIF5A2",208691,56648
"10760","Lgr4","LGR4",107515,55366
"10761","Otop2","OTOP2",237987,92736
"10762","Pla2g4e","PLA2G4E",329502,123745
"10763","Eva1b","EVA1B",230752,55194
"10764","Snip1","SNIP1",76793,79753
"10765","Il17d","IL17D",239114,53342
"10766","Pigm","PIGM",67556,93183
"10767","Gja4","GJA4",14612,2701
"10768","Hic2","HIC2",58180,23119
"10769","Heatr1","HEATR1",217995,55127
"10770","Evc2","EVC2",68525,132884
"10771","Tmem220","TMEM220",338369,388335
"10772","D8Ertd82e","SGK223",244418,157285
"10773","Dscam","DSCAM",13508,1826
"10774","Fzd2","FZD2",57265,2535
"10775","Foxc1","FOXC1",17300,2296
"10776","Rictor","RICTOR",78757,253260
"10777","Nsun3","NSUN3",106338,63899
"10778","Synpo2","SYNPO2",118449,171024
"10779","Neto1","NETO1",246317,81832
"10780","Ndufaf6","NDUFAF6",76947,137682
"10781","Amer1","AMER1",72345,139285
"10782","Lgals3","LGALS3",16854,3958
"10783","Rltpr","RLTPR",234695,146206
"10784","Snx21","SNX21",101113,90203
"10785","Sept6","SEPT6",56526,23157
"10786","Kif7","KIF7",16576,374654
"10787","C77080","KIAA1522",97130,57648
"10788","Armcx6","ARMCX6",278097,54470
"10789","Tcf19","TCF19",106795,6941
"10790","Ppp1r3g","PPP1R3G",76487,648791
"10791","Fbxo46","FBXO46",243867,23403
"10792","Lypd6","LYPD6",320343,130574
"10793","Fam118b","FAM118B",109229,79607
"10794","Slc35d3","SLC35D3",76157,340146
"10795","Fam167b","FAM167B",230766,84734
"10796","Pcdh20","PCDH20",219257,64881
"10797","Oprd1","OPRD1",18386,4985
"10798","Fam171a1","FAM171A1",269233,221061
"10799","Adra1b","ADRA1B",11548,147
"10800","Fam228b","FAM228B",207921,375190
"10801","Lamtor4","LAMTOR4",66096,389541
"10802","Kcnb1","KCNB1",16500,3745
"10803","Prokr2","PROKR2",246313,128674
"10804","Tor1aip2","TOR1AIP2",240832,163590
"10805","Maml1","MAML1",103806,9794
"10806","Lrrc4c","LRRC4C",241568,57689
"10807","Fam78a","FAM78A",241303,286336
"10808","Zfp831","ZNF831",100043757,128611
"10809","Minos1","MINOS1",433771,440574
"10810","Zscan29","ZSCAN29",99334,146050
"10811","Tex40","TEX40",67077,25858
"10812","Ccdc121","CCDC121",403180,79635
"10813","Gpd1l","GPD1L",333433,23171
"10814","Ubald2","UBALD2",319370,283991
"10815","Tmem150c","TMEM150C",231503,441027
"10816","Trhde","TRHDE",237553,29953
"10817","Vstm4","VSTM4",320736,196740
"10818","Gpatch11","GPATCH11",53951,253635
"10819","Ccdc96","CCDC96",66717,257236
"10820","Prkaa1","PRKAA1",105787,5562
"10821","Ftl1","FTL",14325,2512
"10822","Scg2","SCG2",20254,7857
"10823","Zbtb26","ZBTB26",320633,57684
"10824","Plekho2","PLEKHO2",102595,80301
"10825","Arhgap42","ARHGAP42",71544,143872
"10826","Vamp8","VAMP8",22320,8673
"10827","Ptges","PTGES",64292,9536
"10828","Pgbd5","PGBD5",209966,79605
"10829","Gp1bb","GP1BB",14724,2812
"10830","Tmem37","TMEM37",170706,140738
"10831","Htr1f","HTR1F",15557,3355
"10832","Ccdc126","CCDC126",57895,90693
"10833","B3galt6","B3GALT6",117592,126792
"10834","Muc15","MUC15",269328,143662
"10835","AI314180","KIAA0368",230249,23392
"10836","Fam131a","FAM131A",78408,131408
"10837","Slc29a4","SLC29A4",243328,222962
"10838","Vwc2","VWC2",319922,375567
"10839","Cdh20","CDH20",23836,28316
"10840","Zfp623","ZNF623",78834,9831
"10841","Tmem125","TMEM125",230678,128218
"10842","A730017C20Rik","KIAA1024L",225583,100127206
"10843","Pdik1l","PDIK1L",230809,149420
"10844","Tatdn1","TATDN1",69694,83940
"10845","Tvp23a","TVP23A",383103,780776
"10846","Cdr2l","CDR2L",237988,30850
"10847","Tmem123","TMEM123",71929,114908
"10848","Ankrd37","ANKRD37",654824,353322
"10849","Dcaf12l2","DCAF12L2",245403,340578
"10850","Map10","MAP10",74393,54627
"10851","Sgms2","SGMS2",74442,166929
"10852","Efcab5","EFCAB5",319634,374786
"10853","Zfp438","ZNF438",240186,220929
"10854","Amigo1","AMIGO1",229715,57463
"10855","Gja1","GJA1",14609,2697
"10856","Zfp169","ZNF169",67911,169841
"10857","Insl6","INSL6",27356,11172
"10858","Kcns2","KCNS2",16539,3788
"10859","Prkca","PRKCA",18750,5578
"10860","Creg2","CREG2",263764,200407
"10861","Gdpgp1","GDPGP1",269952,390637
"10862","Sepn1","SEPN1",74777,57190
"10863","Adgb","ADGB",215772,79747
"10864","Pddc1","PDDC1",213350,347862
"10865","Hs3st1","HS3ST1",15476,9957
"10866","Zfp11","ZNF546",22648,339327
"10867","Olfml1","OLFML1",244198,283298
"10868","Gprc5c","GPRC5C",70355,55890
"10869","P4ha3","P4HA3",320452,283208
"10870","Mb21d2","MB21D2",239796,151963
"10871","Lingo3","LINGO3",237403,645191
"10872","Rgs13","RGS13",246709,6003
"10873","Mblac2","MBLAC2",72852,153364
"10874","Sv2c","SV2C",75209,22987
"10875","Fam71e1","FAM71E1",75538,112703
"10876","Camk2n2","CAMK2N2",73047,94032
"10877","Nat2","NAT1",17961,9
"10878","Adnp","ADNP",11538,23394
"10879","Commd3","COMMD3",12238,23412
"10880","Cited1","CITED1",12705,4435
"10881","Eml5","EML5",319670,161436
"10882","Rpusd3","RPUSD3",101122,285367
"10883","Plcb1","PLCB1",18795,23236
"10884","Zfp524","ZNF524",66056,147807
"10885","Fam174a","FAM174A",67698,345757
"10886","Gpr183","GPR183",321019,1880
"10887","Bzw1","BZW1",66882,9689
"10888","Tceanc","TCEANC",245695,170082
"10889","Nyx","NYX",236690,60506
"10890","Tmem199","TMEM199",195040,147007
"10891","Rnf7","RNF7",19823,9616
"10892","Msrb3","MSRB3",320183,253827
"10893","Swsap1","SWSAP1",66962,126074
"10894","Islr2","ISLR2",320563,57611
"10895","Msantd1","MSANTD1",403174,345222
"10896","Nhlh1","NHLH1",18071,4807
"10897","Jagn1","JAGN1",67767,84522
"10898","Pcmtd1","PCMTD1",319263,115294
"10899","Usp42","USP42",76800,84132
"10900","Taf7","TAF7",24074,6879
"10901","Pcdh19","PCDH19",279653,57526
"10902","Nup160","NUP160",59015,23279
"10903","Cacna1c","CACNA1C",12288,775
"10904","Gfod1","GFOD1",328232,54438
"10905","Rab11fip5","RAB11FIP5",52055,26056
"10906","Plekhm3","PLEKHM3",241075,389072
"10907","Spryd4","SPRYD4",66701,283377
"10908","Zfp46","ZNF436",22704,80818
"10909","Samd3","SAMD3",268288,154075
"10910","Commd1","COMMD1",17846,150684
"10911","Ncald","NCALD",52589,83988
"10912","Pcdh1","PCDH1",75599,5097
"10913","Flrt3","FLRT3",71436,23767
"10914","Zbtb22","ZBTB22",81630,9278
"10915","Ywhag","YWHAG",22628,7532
"10916","Hspa14","HSPA14",50497,51182
"10917","Kctd16","KCTD16",383348,57528
"10918","Ppp1r37","PPP1R37",232947,284352
"10919","Plagl2","PLAGL2",54711,5326
"10920","Ccdc157","CCDC157",216516,550631
"10921","Fhad1","FHAD1",329977,114827
"10922","Cd14","CD14",12475,929
"10923","Bbs12","BBS12",241950,166379
"10924","Crebzf","CREBZF",233490,58487
"10925","Hspb3","HSPB3",56534,8988
"10926","Cbr1","CBR1",12408,873
"10927","Irf2bp2","IRF2BP2",270110,359948
"10928","Kcnj16","KCNJ16",16517,3773
"10929","Tlr6","TLR6",21899,10333
"10930","Zfp786","ZNF786",330301,136051
"10931","Ufsp1","UFSP1",70240,402682
"10932","Wdfy4","WDFY4",545030,57705
"10933","Mafg","MAFG",17134,4097
"10934","Fam181b","FAM181B",58238,220382
"10935","Arhgef39","ARHGEF39",230098,84904
"10936","Rps19bp1","RPS19BP1",66538,91582
"10937","Usp29","USP29",57775,57663
"10938","Zfp579","ZNF579",68490,163033
"10939","Pusl1","PUSL1",433813,126789
"10940","Tceal8","TCEAL8",66684,90843
"10941","Mical3","MICAL3",194401,57553
"10942","Map3k19","MAP3K19",22625,80122
"10943","Rap2a","RAP2A",76108,5911
"10944","Lrrc3","LRRC3",237387,81543
"10945","AU021092","C16orf89",239691,146556
"10946","Dcun1d4","DCUN1D4",100737,23142
"10947","Trim32","TRIM32",69807,22954
"10948","Pcbp1","PCBP1",23983,5093
"10949","Tmem198","TMEM198",319998,130612
"10950","Senp8","SENP8",71599,123228
"10951","BC068281","C2orf44",238037,80304
"10952","Kcnf1","KCNF1",382571,3754
"10953","Kctd14","KCTD14",233529,65987
"10954","Mettl5","METTL5",75422,29081
"10955","Rinl","RINL",320435,126432
"10956","Fam229b","FAM229B",66337,619208
"10957","Xrcc1","XRCC1",22594,7515
"10958","Tubgcp6","TUBGCP6",328580,85378
"10959","Nlgn2","NLGN2",216856,57555
"10960","Cox6b2","COX6B2",333182,125965
"10961","Sox12","SOX12",20667,6666
"10962","Cxx1c","FAM127A",72865,8933
"10963","Arf3","ARF3",11842,377
